Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.92414093017578,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,61.216312408447266,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,68.55054473876953,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.73171615600586,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,62.358131408691406,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.83160400390625,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.365509033203125,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.533172607421875,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,55.33217239379883,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.88339614868164,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.548004150390625,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.73421859741211,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,61.095481872558594,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.839019775390625,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.710777282714844,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,59.4111213684082,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,60.402496337890625,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.534427642822266,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,64.72806549072266,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.978363037109375,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.6158676147461,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,66.08934783935547,161834800
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,67.38654327392578,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.78976440429688,194994800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,70.14364624023438,131154400
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,70.70099639892578,157125200
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,69.74166870117188,215250000
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,68.29405975341797,130015200
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,66.18305969238281,180991600
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,68.0893783569336,116862400
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.82550048828125,124814400
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,69.78359985351562,126161200
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.83291625976562,117087600
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.70096588134766,112004800
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.95746612548828,137280800
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.45438385009766,183064000
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,71.28792572021484,240616800
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.29656219482422,133568000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,73.38166046142578,147751200
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.13874816894531,142333600
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.90571594238281,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,76.68858337402344,133838400
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.89530944824219,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,77.00511932373047,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,76.07534790039062,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.5427017211914,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,76.09017181396484,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.8829345703125,135178400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.43290710449219,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.93882751464844,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.35030364990234,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.85475158691406,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.32064056396484,125522000
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.66185760498047,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.69649505615234,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.61983489990234,153532400
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.58670806884766,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.95514678955078,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.39529418945312,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.70292663574219,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.97293853759766,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.45759582519531,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,85.06144714355469,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.24986267089844,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,83.06096649169922,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.77806854248047,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.8141860961914,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,87.06192779541016,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.9407730102539,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.97539520263672,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.47836303710938,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.74097442626953,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,90.63511657714844,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,89.03522491455078,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,90.21720886230469,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,87.44522094726562,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.4605484008789,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,90.20732879638672,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,90.03669738769531,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,90.03669738769531,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,92.44519805908203,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,92.1583480834961,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,94.30473327636719,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,94.71026611328125,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,94.87594604492188,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,94.4382553100586,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,96.00106811523438,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,96.66130828857422,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,95.47189331054688,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,95.27901458740234,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,97.28691864013672,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,95.9441909790039,103433200
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,96.2137222290039,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,91.83441162109375,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,91.60692596435547,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,93.77802276611328,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,92.23748779296875,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,94.00553131103516,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,95.14301300048828,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,105.10340881347656,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,107.75175476074219,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,108.47135162353516,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,108.86450958251953,121776800
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,112.66271209716797,202428800
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,110.10124969482422,198045600
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,111.70154571533203,212403600
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,108.37955474853516,187902400
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,111.98147583007812,165598000
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,113.9632797241211,210082000
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,113.86170959472656,165565200
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,113.5644302368164,119561600
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,114.5107421875,105633600
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,114.65441131591797,145538000
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,117.19855499267578,126907200
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,123.23808288574219,338054800
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,124.71205139160156,345937600
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,123.68894958496094,211495600
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,125.3709945678711,163022400
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,123.87226104736328,155552400
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,123.6716079711914,187630000
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,127.86556243896484,225702700
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,132.9587860107422,151948100
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,130.20408630371094,200119000
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,119.77985382080078,257599600
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,119.85911560058594,332607200
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,111.79319763183594,231366600
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,116.25225067138672,176940500
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,112.45709228515625,182274400
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,110.98065948486328,180860300
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,114.3100814819336,140150100
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,114.48844146728516,184642000
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,111.1094741821289,154679000
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,109.33576965332031,178011000
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,105.86762237548828,287104900
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,109.0781478881836,195713800
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,110.7923812866211,183055400
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,106.14508056640625,150718700
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,107.23505401611328,167743300
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,111.25812530517578,149981400
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,113.9137191772461,137672400
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,113.05164337158203,99382200
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,114.7559814453125,142675200
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,115.7270736694336,116120400
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,111.99137115478516,144712000
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,115.43971252441406,106243800
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,112.13011169433594,161498200
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,114.03263092041016,96849000
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,113.92362976074219,83477200
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,115.90544128417969,100506900
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,123.26781463623047,240226800
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,119.99784851074219,262330500
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,120.08702850341797,150712000
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,119.61139678955078,112559200
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,117.93677520751953,115393800
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,114.92444610595703,120639300
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,116.44051361083984,124423700
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,115.80634307861328,89946000
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,114.696533203125,101988000
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,113.99299621582031,82572600
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,114.0029067993164,111850700
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,115.53880310058594,92276800
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,110.18794250488281,143937800
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,114.27044677734375,146129200
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,107.86924743652344,190272600
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.78005981445312,122866900
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,109.43486785888672,107624400
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,113.90380859375,138235500
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,117.94669342041016,126387100
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,117.81268310546875,114457900
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,115.460205078125,154515300
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,115.11279296875,138023400
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,118.60675811767578,112295000
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,118.32884979248047,103162300
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,118.37847900390625,81581900
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,119.41078186035156,91183000
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,118.50750732421875,74271000
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,117.15756225585938,76322100
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,117.76304626464844,74113000
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.47266387939453,73604300
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,113.00846099853516,127959300
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,114.3187026977539,113874200
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,115.1723403930664,76499200
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,115.72820281982422,46691300
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,118.1700210571289,169410200
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,121.81289672851562,127728200
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,122.17024230957031,89004200
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,122.0312728881836,78967600
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.34637451171875,78260400
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,122.83528137207031,86712000
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,123.46063232421875,82225500
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,120.87984466552734,115089200
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,122.32904815673828,81312200
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,121.50518798828125,86939800
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,120.87984466552734,79184500
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,126.93475341796875,157243700
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,126.86526489257812,98208600
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,127.74868774414062,94359800
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,125.7237777709961,192541500
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,127.28217315673828,121251600
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,130.90518188476562,168904800
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,129.99200439453125,88223700
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,130.9945068359375,54930100
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,135.67962646484375,124486200
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,133.87307739257812,121047300
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,132.7315673828125,96452100
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,131.70919799804688,99116600
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,128.45346069335938,143301900
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,130.04161071777344,97664900
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,125.66422271728516,155088000
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,129.95228576660156,109578200
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,131.0739288330078,105158200
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,128.02662658691406,100384500
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,127.84796142578125,91951100
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,129.92250061035156,88636800
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,127.9571533203125,90221800
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,126.2002182006836,111598500
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,126.8851318359375,90757300
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,131.0540771484375,104319500
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,135.85830688476562,120150900
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,138.04205322265625,114459400
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,141.8635711669922,157611700
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,142.10182189941406,98390600
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,141.0099334716797,140843800
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,136.07666015625,142621100
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,130.98458862304688,177523800
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,133.14846801757812,106239800
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,133.99220275878906,83305400
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,132.94996643066406,89880900
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,136.3744659423828,84183100
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,135.9519500732422,75693800
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,136.10108947753906,71297200
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,135.20639038085938,76774200
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,134.5900421142578,73046600
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,134.33160400390625,64280000
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,134.57015991210938,60145100
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,132.403076171875,80576300
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,130.06695556640625,97918500
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,128.94361877441406,96856700
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,129.10267639160156,87668800
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,125.25554656982422,103916400
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,125.11636352539062,158273000
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,124.60938262939453,111039900
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,120.275146484375,148199500
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,120.54354858398438,164560400
2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,127.03497314453125,116307900
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,124.3807373046875,102260900
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,121.33881378173828,112966300
2021-03-04,121.75,123.5999984741211,118.62000274658203,120.12999725341797,119.42021942138672,178155000
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,120.70259857177734,153766600
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,115.67249298095703,154376600
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,120.37454986572266,129525800
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,119.2711181640625,111943300
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,121.23941040039062,103026500
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,120.31490325927734,88105100
2021-03-15,121.41000366210938,124.0,120.41999816894531,123.98999786376953,123.2574234008789,92403800
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,124.82807922363281,115227900
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,124.02287292480469,111932600
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,119.81785583496094,121229700
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,119.28105163574219,185549500
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,122.66096496582031,111912300
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,121.81598663330078,95467100
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,119.38045501708984,88530500
2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,119.87750244140625,98844700
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,120.49384307861328,94071200
2021-03-29,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,120.67277526855469,80819200
2021-03-30,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,119.19158172607422,85671900
2021-03-31,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,121.42829132080078,118323800
2021-04-01,123.66000366210938,124.18000030517578,122.48999786376953,123.0,122.27326202392578,75089100
2021-04-05,123.87000274658203,126.16000366210938,123.06999969482422,125.9000015258789,125.15614318847656,88651200
2021-04-06,126.5,127.12999725341797,125.6500015258789,126.20999908447266,125.46430206298828,80171300
2021-04-07,125.83000183105469,127.91999816894531,125.13999938964844,127.9000015258789,127.14431762695312,83466700
2021-04-08,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,129.58978271484375,88844600
2021-04-09,129.8000030517578,133.0399932861328,129.47000122070312,133.0,132.2141876220703,106686700
2021-04-12,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,130.464599609375,91420000
2021-04-13,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,133.63572692871094,91266500
2021-04-14,134.94000244140625,135.0,131.66000366210938,132.02999877929688,131.24990844726562,87222800
2021-04-15,133.82000732421875,135.0,133.63999938964844,134.5,133.705322265625,89347100
2021-04-16,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,133.36734008789062,84922400
2021-04-19,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,134.04330444335938,94264200
2021-04-20,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,132.3235321044922,94812300
2021-04-21,132.36000061035156,133.75,131.3000030517578,133.5,132.71121215820312,68847100
